#GAP		T_EQ		T_SC		T_CDW
0.000000	0.097193	0.084955	0.084955
0.002500	0.097186	0.085739	0.084149
0.005000	0.097165	0.086479	0.083346
0.007500	0.097130	0.087176	0.082546
0.010000	0.097081	0.087833	0.081752
0.012500	0.097018	0.088451	0.080965
0.015000	0.096941	0.089032	0.080187
0.017500	0.096850	0.089577	0.079421
0.020000	0.096745	0.090086	0.078671
0.022500	0.096625	0.090561	0.077939
0.025000	0.096491	0.091003	0.077231
0.027500	0.096343	0.091411	0.076552
0.030000	0.096180	0.091786	0.075907
0.032500	0.096002	0.092129	0.075302
0.035000	0.095810	0.092439	0.074743
0.037500	0.095602	0.092717	0.074238
0.040000	0.095380	0.092962	0.073794
0.042500	0.095142	0.093174	0.073418
0.045000	0.094889	0.093352	0.073116
0.047500	0.094619	0.093496	0.072894
0.050000	0.094335	0.093606	0.072758
0.052500	0.094033	0.093680	0.072708
0.055000	0.093716	0.093719	0.072748
0.057500	0.093382	0.093720	0.072874
0.060000	0.093030	0.093684	0.073082
0.062500	0.092662	0.093610	0.073365
0.065000	0.092276	0.093496	0.073711
0.067500	0.091871	0.093343	0.074108
0.070000	0.091449	0.093150	0.074541
0.072500	0.091007	0.092917	0.074994
0.075000	0.090546	0.092642	0.075448
0.077500	0.090066	0.092328	0.075888
0.080000	0.089564	0.091972	0.076299
0.082500	0.089042	0.091576	0.076668
0.085000	0.088499	0.091141	0.076982
0.087500	0.087933	0.090665	0.077233
0.090000	0.087344	0.090151	0.077415
0.092500	0.086731	0.089598	0.077524
0.095000	0.086094	0.089006	0.077556
0.097500	0.085431	0.088376	0.077511
0.100000	0.084741	0.087707	0.077388
0.102500	0.084024	0.087000	0.077189
0.105000	0.083278	0.086254	0.076914
0.107500	0.082501	0.085469	0.076566
0.110000	0.081692	0.084644	0.076144
0.112500	0.080849	0.083777	0.075651
0.115000	0.079971	0.082868	0.075087
0.117500	0.079055	0.081915	0.074453
0.120000	0.078099	0.080916	0.073748
0.122500	0.077100	0.079868	0.072972
0.125000	0.076056	0.078768	0.072125
0.127500	0.074962	0.077614	0.071203
0.130000	0.073815	0.076401	0.070205
0.132500	0.072609	0.075124	0.069125
0.135000	0.071339	0.073778	0.067960
0.137500	0.069999	0.072356	0.066703
0.140000	0.068581	0.070848	0.065345
0.142500	0.067074	0.069246	0.063875
0.145000	0.065467	0.067535	0.062278
0.147500	0.063744	0.065699	0.060537
0.150000	0.061885	0.063717	0.058624
